fullname,des,ip,sigma_vi,ps,energy,sigma_mc,method,id,date,ts
(2025 DT2),2025 DT2,4.686e-08,1.1993,-7.96,1.408e-01,,IOBS,bK25D02T,2055-02-26.13,0
(2025 DT2),2025 DT2,4.212e-07,1.2903,-7.00,1.408e-01,,IOBS,bK25D02T,2054-02-25.89,0
(2025 DT2),2025 DT2,2.727e-08,1.2124,-8.18,1.408e-01,,IOBS,bK25D02T,2054-02-25.88,0
(2025 DT2),2025 DT2,1.942e-06,1.3390,-6.29,1.407e-01,,IOBS,bK25D02T,2051-02-26.13,0
(2025 DT2),2025 DT2,3.271e-07,1.1920,-7.02,1.408e-01,,IOBS,bK25D02T,2049-02-25.62,0
(2025 DT2),2025 DT2,4.392e-04,1.2256,-3.79,1.408e-01,,IOBS,bK25D02T,2044-02-26.42,0
(2025 BN6),2025 BN6,7.857e-07,0.6067,-7.80,1.410e-02,,IOBS,bK25B06N,2081-01-24.59,0
(2025 CY2),2025 CY2,7.087e-08,0.3633,-9.17,9.512e-03,,IOBS,bK25C02Y,2110-12-28.74,0
(2025 CY2),2025 CY2,5.170e-07,0.1322,-8.31,9.503e-03,,IOBS,bK25C02Y,2109-12-28.69,0
(2025 CY2),2025 CY2,1.024e-06,1.0523,-8.01,9.519e-03,,IOBS,bK25C02Y,2109-12-21.66,0
(2025 CY2),2025 CY2,1.590e-06,1.3087,-7.82,9.516e-03,,IOBS,bK25C02Y,2109-12-21.15,0
(2025 CY2),2025 CY2,4.325e-06,1.2933,-7.38,9.526e-03,,IOBS,bK25C02Y,2109-12-20.98,0
(2025 CY2),2025 CY2,1.271e-07,0.2882,-8.90,9.499e-03,,IOBS,bK25C02Y,2107-12-26.70,0
(2025 CY2),2025 CY2,6.836e-08,0.1497,-9.17,9.503e-03,,IOBS,bK25C02Y,2107-12-28.66,0
(2025 CY2),2025 CY2,8.887e-07,0.4131,-8.06,9.494e-03,,IOBS,bK25C02Y,2107-12-25.78,0
(2025 CY2),2025 CY2,1.355e-09,3.5376,-10.87,9.531e-03,,IOBS,bK25C02Y,2106-12-25.29,0
(2025 HX),2025 HX,3.910e-09,1.7283,-9.38,5.134e-02,,IOBS,bK25H00X,2054-10-25.38,0
(2025 DT1),2025 DT1,1.641e-09,2.4373,-10.95,7.661e-03,,IOBS,bK25D01T,2123-03-02.08,0
(2025 DT1),2025 DT1,1.697e-07,1.4403,-8.92,7.687e-03,,IOBS,bK25D01T,2120-02-28.49,0
(2025 DT1),2025 DT1,2.829e-08,2.4069,-9.68,7.675e-03,,IOBS,bK25D01T,2117-03-01.58,0
(2025 DT1),2025 DT1,1.326e-08,0.0671,-10.01,7.687e-03,,IOBS,bK25D01T,2117-03-01.49,0
(2025 DT1),2025 DT1,9.205e-07,2.0202,-8.16,7.696e-03,,IOBS,bK25D01T,2115-02-27.95,0
(2025 DT1),2025 DT1,5.868e-10,2.6268,-11.35,7.675e-03,,IOBS,bK25D01T,2113-03-01.98,0
(2025 DT1),2025 DT1,2.686e-10,2.6116,-11.67,7.655e-03,,IOBS,bK25D01T,2109-03-01.38,0
(2025 DT1),2025 DT1,1.956e-08,2.4096,-9.80,7.673e-03,,IOBS,bK25D01T,2108-03-01.39,0
(2025 DT1),2025 DT1,1.260e-07,0.0686,-8.98,7.692e-03,,IOBS,bK25D01T,2106-03-01.62,0
(2025 DT1),2025 DT1,6.894e-08,2.4376,-9.22,7.662e-03,,IOBS,bK25D01T,2103-03-02.06,0
(2025 DT1),2025 DT1,2.849e-07,2.3921,-8.60,7.666e-03,,IOBS,bK25D01T,2101-03-01.45,0
(2025 DT1),2025 DT1,1.092e-06,0.2756,-8.00,7.700e-03,,IOBS,bK25D01T,2100-03-01.19,0
(2025 DT1),2025 DT1,1.224e-08,0.2017,-9.95,7.666e-03,,IOBS,bK25D01T,2099-02-28.84,0
(2025 DT1),2025 DT1,6.597e-09,0.2039,-10.19,7.683e-03,,IOBS,bK25D01T,2095-02-28.84,0
(2025 DT1),2025 DT1,8.007e-09,2.2358,-10.11,7.706e-03,,IOBS,bK25D01T,2095-02-27.64,0
(2025 DT1),2025 DT1,6.292e-08,0.1932,-9.20,7.669e-03,,IOBS,bK25D01T,2093-02-28.46,0
(2025 DT1),2025 DT1,9.171e-09,0.2038,-10.04,7.673e-03,,IOBS,bK25D01T,2093-02-28.29,0
(2025 DT1),2025 DT1,4.268e-06,2.4208,-7.37,7.664e-03,,IOBS,bK25D01T,2092-02-29.29,0
(2025 DT1),2025 DT1,6.322e-09,0.2242,-10.19,7.676e-03,,IOBS,bK25D01T,2091-02-28.79,0
(2025 DT1),2025 DT1,5.758e-09,0.1983,-10.21,7.681e-03,,IOBS,bK25D01T,2089-02-28.42,0
(2025 DT1),2025 DT1,1.726e-07,0.1794,-8.74,7.684e-03,,IOBS,bK25D01T,2089-02-28.37,0
(2025 DT1),2025 DT1,1.955e-08,0.2011,-9.68,7.670e-03,,IOBS,bK25D01T,2088-02-29.13,0
(2025 DT1),2025 DT1,3.395e-06,0.1002,-7.44,7.678e-03,,IOBS,bK25D01T,2088-02-29.06,0
(2025 DT1),2025 DT1,8.253e-08,0.1923,-9.03,7.664e-03,,IOBS,bK25D01T,2085-02-28.39,0
(2025 DT1),2025 DT1,6.040e-07,0.2891,-8.17,7.665e-03,,IOBS,bK25D01T,2085-02-28.37,0
(2025 DT1),2025 DT1,1.924e-08,0.2226,-9.66,7.673e-03,,IOBS,bK25D01T,2085-02-28.22,0
(2025 DT1),2025 DT1,3.264e-07,0.1744,-8.43,7.680e-03,,IOBS,bK25D01T,2084-02-29.12,0
(2025 DT1),2025 DT1,1.149e-08,2.3204,-9.88,7.725e-03,,IOBS,bK25D01T,2084-02-27.52,0
(2025 DT1),2025 DT1,2.110e-08,0.2029,-9.61,7.678e-03,,IOBS,bK25D01T,2083-02-28.80,0
(2025 DT1),2025 DT1,1.566e-08,0.2220,-9.74,7.683e-03,,IOBS,bK25D01T,2083-02-28.70,0
(2025 DT1),2025 DT1,1.214e-08,2.3387,-9.85,7.713e-03,,IOBS,bK25D01T,2083-02-27.22,0
(2025 DT1),2025 DT1,1.322e-07,0.1942,-8.79,7.669e-03,,IOBS,bK25D01T,2080-02-29.07,0
(2025 DT1),2025 DT1,2.283e-06,0.1512,-7.54,7.676e-03,,IOBS,bK25D01T,2079-02-28.82,0
(2025 DT1),2025 DT1,3.624e-08,0.2024,-9.34,7.679e-03,,IOBS,bK25D01T,2079-02-28.79,0
(2025 DT1),2025 DT1,2.898e-08,2.3290,-9.43,7.720e-03,,IOBS,bK25D01T,2078-02-26.97,0
(2025 DT1),2025 DT1,5.692e-07,0.1859,-8.13,7.676e-03,,IOBS,bK25D01T,2077-02-28.21,0
(2025 DT1),2025 DT1,1.700e-07,0.1995,-8.64,7.677e-03,,IOBS,bK25D01T,2075-02-28.73,0
(2025 DT1),2025 DT1,8.913e-07,0.2289,-7.91,7.673e-03,,IOBS,bK25D01T,2074-02-28.41,0
(2025 DT1),2025 DT1,6.053e-08,0.2070,-9.07,7.688e-03,,IOBS,bK25D01T,2073-02-28.23,0
(2025 DT1),2025 DT1,1.026e-03,0.2100,-4.83,7.675e-03,,IOBS,bK25D01T,2072-02-29.12,0
(2025 CY2),2025 CY2,5.441e-07,0.2117,-8.25,9.498e-03,,IOBS,bK25C02Y,2103-12-26.09,0
(2010 MY112),2010 MY112,3.717e-10,2.6266,-5.96,5.364e+03,,IOBS,bK10MB2Y,2036-12-17.28,0
(2013 FU13),2013 FU13,2.758e-06,1.3604,-7.10,4.455e-02,,IOBS,bK13F13U,2122-03-16.08,0
(2010 ER12),2010 ER12,1.021e-10,4.6911,-5.32,9.707e+04,,IOBS,bK10E12R,2032-11-24.20,0
(2010 ER12),2010 ER12,1.013e-10,4.2869,-6.11,1.056e+05,,IOBS,bK10E12R,2070-11-23.81,0
(2010 ER12),2010 ER12,1.123e-10,6.1268,-5.15,7.058e+04,,IOBS,bK10E12R,2029-11-27.37,0
(2010 ER12),2010 ER12,1.144e-10,4.4321,-5.01,1.026e+05,,IOBS,bK10E12R,2029-11-23.87,0
(2010 ER12),2010 ER12,2.879e-10,2.6952,-4.18,1.475e+05,,IOBS,bK10E12R,2027-11-20.55,0
(2010 ER12),2010 ER12,1.269e-10,4.0830,-4.34,1.104e+05,,IOBS,bK10E12R,2026-11-23.41,0
(2025 DT4),2025 DT4,7.612e-09,3.5161,-8.24,2.664e+00,,IOBS,bK25D04T,2121-09-03.66,0
(2025 DT4),2025 DT4,2.422e-08,0.8503,-7.73,2.640e+00,,IOBS,bK25D04T,2120-09-03.57,0
(2025 DT4),2025 DT4,1.759e-08,0.5358,-7.87,2.645e+00,,IOBS,bK25D04T,2120-09-03.57,0
(2025 DT4),2025 DT4,2.983e-10,0.4837,-9.64,2.646e+00,,IOBS,bK25D04T,2120-09-03.55,0
(2025 DT4),2025 DT4,2.231e-05,1.0291,-4.75,2.638e+00,,IOBS,bK25D04T,2115-09-04.49,0
(2025 DT4),2025 DT4,2.360e-05,0.8568,-4.72,2.639e+00,,IOBS,bK25D04T,2115-09-04.49,0
(2025 DT4),2025 DT4,1.101e-06,1.0735,-6.05,2.638e+00,,IOBS,bK25D04T,2115-09-04.48,0
(2025 DT4),2025 DT4,1.283e-08,2.9592,-7.92,2.654e+00,,IOBS,bK25D04T,2102-09-04.10,0
(2025 DW),2025 DW,6.910e-09,1.1042,-11.18,3.557e-04,,IOBS,bK25D00W,2086-02-19.64,0
(2025 DW),2025 DW,6.152e-05,1.1027,-7.20,3.556e-04,,IOBS,bK25D00W,2081-02-19.51,0
(2024 YR6),2024 YR6,6.039e-08,2.1534,-9.72,1.503e-03,,IOBS,bK24Y06R,2083-12-29.91,0
(2024 YR6),2024 YR6,1.091e-07,1.3573,-9.45,1.504e-03,,IOBS,bK24Y06R,2082-01-01.51,0
(2010 MY112),2010 MY112,4.880e-10,2.7067,-6.36,5.413e+03,,IOBS,bK10MB2Y,2061-12-17.77,0
(2025 DN6),2025 DN6,3.837e-10,1.6373,-12.37,7.974e-04,,IOBS,bK25D06N,2124-02-28.90,0
(2025 DE1),2025 DE1,7.778e-07,3.0429,-6.18,1.464e+00,,IOBS,bK25D01E,2078-02-20.38,0
(2025 DN6),2025 DN6,1.367e-06,0.0214,-8.75,7.984e-04,,IOBS,bK25D06N,2111-02-28.80,0
(2025 DN6),2025 DN6,5.469e-07,0.4727,-9.15,7.986e-04,,IOBS,bK25D06N,2111-02-28.64,0
(2025 DN6),2025 DN6,2.073e-09,0.4492,-11.57,7.991e-04,,IOBS,bK25D06N,2111-02-28.58,0
(2025 DN6),2025 DN6,2.450e-09,0.0016,-11.50,7.967e-04,,IOBS,bK25D06N,2110-02-28.58,0
(2025 DN6),2025 DN6,5.818e-08,1.0212,-10.12,7.988e-04,,IOBS,bK25D06N,2110-02-28.55,0
(2025 DN6),2025 DN6,5.904e-08,1.0824,-10.12,7.952e-04,,IOBS,bK25D06N,2110-02-28.52,0
(2025 DN6),2025 DN6,6.945e-07,0.0600,-9.04,7.972e-04,,IOBS,bK25D06N,2110-02-28.44,0
(2025 DN6),2025 DN6,1.256e-08,0.0662,-10.79,7.967e-04,,IOBS,bK25D06N,2110-02-28.41,0
(2025 DN6),2025 DN6,8.671e-07,0.8008,-8.94,7.975e-04,,IOBS,bK25D06N,2109-02-28.34,0
(2025 DN6),2025 DN6,2.018e-07,1.0499,-9.58,7.952e-04,,IOBS,bK25D06N,2109-02-28.31,0
(2025 DN6),2025 DN6,3.983e-08,0.1621,-10.28,7.963e-04,,IOBS,bK25D06N,2109-02-28.20,0
(2025 DN6),2025 DN6,1.452e-07,0.0792,-9.72,7.971e-04,,IOBS,bK25D06N,2109-02-28.18,0
(2025 DN6),2025 DN6,9.342e-08,1.5320,-9.91,7.986e-04,,IOBS,bK25D06N,2109-02-28.12,0
(2025 DN6),2025 DN6,3.132e-07,0.0296,-9.38,7.971e-04,,IOBS,bK25D06N,2108-02-29.16,0
(2025 DN6),2025 DN6,4.432e-08,0.0473,-10.23,7.974e-04,,IOBS,bK25D06N,2108-02-29.15,0
(2025 DN6),2025 DN6,5.558e-10,1.5486,-12.13,7.989e-04,,IOBS,bK25D06N,2108-02-28.89,0
(2025 DN6),2025 DN6,9.678e-08,1.0762,-9.88,7.953e-04,,IOBS,bK25D06N,2107-03-01.01,0
(2025 DN6),2025 DN6,7.873e-07,1.5632,-8.97,7.977e-04,,IOBS,bK25D06N,2107-02-28.83,0
(2025 DN6),2025 DN6,3.351e-07,0.4683,-9.34,7.971e-04,,IOBS,bK25D06N,2107-02-28.81,0
(2025 DN6),2025 DN6,5.060e-09,0.4748,-11.17,7.972e-04,,IOBS,bK25D06N,2107-02-28.72,0
(2025 DN6),2025 DN6,6.588e-07,0.3522,-9.05,7.976e-04,,IOBS,bK25D06N,2107-02-28.69,0
(2025 DN6),2025 DN6,1.347e-07,2.4260,-9.74,8.002e-04,,IOBS,bK25D06N,2107-02-28.59,0
(2025 DN6),2025 DN6,4.517e-09,0.3291,-11.21,7.974e-04,,IOBS,bK25D06N,2107-02-28.57,0
(2025 DN6),2025 DN6,1.490e-08,1.0371,-10.70,7.974e-04,,IOBS,bK25D06N,2107-02-28.54,0
(2025 DN6),2025 DN6,3.462e-07,1.0069,-9.33,7.990e-04,,IOBS,bK25D06N,2107-02-28.50,0
(2025 DN6),2025 DN6,5.822e-08,1.0233,-10.10,7.970e-04,,IOBS,bK25D06N,2106-02-28.50,0
(2025 DN6),2025 DN6,9.866e-08,0.4752,-9.87,7.977e-04,,IOBS,bK25D06N,2106-02-28.47,0
(2025 DN6),2025 DN6,6.132e-07,0.7577,-9.08,7.984e-04,,IOBS,bK25D06N,2106-02-28.34,0
(2025 DN6),2025 DN6,1.014e-06,0.5804,-8.86,7.991e-04,,IOBS,bK25D06N,2106-02-28.29,0
(2025 DN6),2025 DN6,9.984e-08,0.2268,-9.86,7.982e-04,,IOBS,bK25D06N,2106-02-28.25,0
(2025 DN6),2025 DN6,5.487e-08,0.3959,-10.12,7.987e-04,,IOBS,bK25D06N,2106-02-28.20,0
(2025 DN6),2025 DN6,1.250e-07,0.2293,-9.77,7.985e-04,,IOBS,bK25D06N,2106-02-28.18,0
(2025 DN6),2025 DN6,4.067e-10,0.5712,-12.25,7.991e-04,,IOBS,bK25D06N,2106-02-28.06,0
(2025 DN6),2025 DN6,1.650e-08,0.7247,-10.65,8.007e-04,,IOBS,bK25D06N,2106-02-28.02,0
(2025 DN6),2025 DN6,1.742e-08,0.4438,-10.62,7.978e-04,,IOBS,bK25D06N,2105-02-28.37,0
(2025 DN6),2025 DN6,1.038e-07,0.1896,-9.84,7.980e-04,,IOBS,bK25D06N,2105-02-28.15,0
(2025 DN6),2025 DN6,3.959e-08,0.3704,-10.26,7.979e-04,,IOBS,bK25D06N,2105-02-27.83,0
(2025 DN6),2025 DN6,5.630e-06,1.0369,-8.10,7.972e-04,,IOBS,bK25D06N,2104-02-29.03,0
(2025 DN6),2025 DN6,1.105e-06,0.4359,-8.81,7.960e-04,,IOBS,bK25D06N,2104-02-28.92,0
(2025 DN6),2025 DN6,6.935e-09,0.0629,-11.01,7.966e-04,,IOBS,bK25D06N,2104-02-28.91,0
(2025 DN6),2025 DN6,1.877e-07,2.3723,-9.58,7.995e-04,,IOBS,bK25D06N,2104-02-28.88,0
(2025 DN6),2025 DN6,1.073e-08,0.2447,-10.82,7.972e-04,,IOBS,bK25D06N,2104-02-28.74,0
(2025 DN6),2025 DN6,3.540e-09,0.1316,-11.30,7.970e-04,,IOBS,bK25D06N,2104-02-28.59,0
(2025 DN6),2025 DN6,2.544e-08,0.2774,-10.44,7.973e-04,,IOBS,bK25D06N,2103-02-28.60,0
(2025 DN6),2025 DN6,2.726e-07,1.5432,-9.41,7.978e-04,,IOBS,bK25D06N,2102-02-28.61,0
(2025 DN6),2025 DN6,1.474e-09,0.4191,-11.67,7.964e-04,,IOBS,bK25D06N,2102-02-28.54,0
(2025 DN6),2025 DN6,1.118e-07,0.3577,-9.79,7.969e-04,,IOBS,bK25D06N,2102-02-28.53,0
(2025 DN6),2025 DN6,6.962e-07,1.4367,-8.99,7.986e-04,,IOBS,bK25D06N,2101-02-28.33,0
(2025 DN6),2025 DN6,5.997e-08,0.4142,-10.06,7.988e-04,,IOBS,bK25D06N,2101-02-28.27,0
(2025 DN6),2025 DN6,3.593e-06,0.1673,-8.28,7.972e-04,,IOBS,bK25D06N,2101-02-28.26,0
(2025 DN6),2025 DN6,9.328e-06,0.1851,-7.87,7.975e-04,,IOBS,bK25D06N,2101-02-28.23,0
(2025 DN6),2025 DN6,6.337e-07,0.1753,-9.03,7.977e-04,,IOBS,bK25D06N,2101-02-28.12,0
(2025 DN6),2025 DN6,1.358e-07,0.2584,-9.70,7.975e-04,,IOBS,bK25D06N,2101-02-28.09,0
(2025 DN6),2025 DN6,2.965e-08,0.7534,-10.36,7.986e-04,,IOBS,bK25D06N,2101-02-28.05,0
(2025 DN6),2025 DN6,9.810e-08,0.5804,-9.84,7.972e-04,,IOBS,bK25D06N,2101-02-28.02,0
(2025 DN6),2025 DN6,9.379e-08,0.5864,-9.86,7.973e-04,,IOBS,bK25D06N,2101-02-28.01,0
(2025 DN6),2025 DN6,4.395e-08,0.4225,-10.19,7.987e-04,,IOBS,bK25D06N,2101-02-27.96,0
(2025 DN6),2025 DN6,2.858e-10,1.1278,-12.38,7.981e-04,,IOBS,bK25D06N,2101-02-27.95,0
(2025 DN6),2025 DN6,1.801e-08,0.4397,-10.58,7.989e-04,,IOBS,bK25D06N,2101-02-27.83,0
(2025 DN6),2025 DN6,8.408e-08,2.5706,-9.91,7.956e-04,,IOBS,bK25D06N,2100-02-27.96,0
(2025 DN6),2025 DN6,1.555e-06,0.5588,-8.64,7.983e-04,,IOBS,bK25D06N,2100-02-27.93,0
(2025 DN6),2025 DN6,6.949e-08,0.0604,-9.99,7.984e-04,,IOBS,bK25D06N,2100-02-27.91,0
(2025 DN6),2025 DN6,2.645e-06,0.3700,-8.41,7.982e-04,,IOBS,bK25D06N,2100-02-27.85,0
(2025 DN6),2025 DN6,1.235e-06,0.6053,-8.74,7.986e-04,,IOBS,bK25D06N,2100-02-27.83,0
(2025 DN6),2025 DN6,2.012e-06,0.3675,-8.53,7.991e-04,,IOBS,bK25D06N,2100-02-27.81,0
(2025 DN6),2025 DN6,3.503e-06,0.3680,-8.29,7.990e-04,,IOBS,bK25D06N,2100-02-27.80,0
(2025 DN6),2025 DN6,5.173e-09,0.1329,-11.12,7.984e-04,,IOBS,bK25D06N,2100-02-27.69,0
(2025 DN6),2025 DN6,6.493e-09,0.6357,-11.02,7.979e-04,,IOBS,bK25D06N,2100-02-27.67,0
(2025 DN6),2025 DN6,3.833e-07,0.4882,-9.24,7.980e-04,,IOBS,bK25D06N,2099-02-27.88,0
(2025 DN6),2025 DN6,1.244e-07,0.2564,-9.73,7.970e-04,,IOBS,bK25D06N,2099-02-27.60,0
(2025 DN6),2025 DN6,2.677e-07,0.3314,-9.40,7.974e-04,,IOBS,bK25D06N,2099-02-27.55,0
(2025 DN6),2025 DN6,1.050e-07,0.2635,-9.80,7.975e-04,,IOBS,bK25D06N,2099-02-27.54,0
(2025 DN6),2025 DN6,1.970e-08,0.4295,-10.53,7.986e-04,,IOBS,bK25D06N,2099-02-27.52,0
(2025 DN6),2025 DN6,1.608e-10,1.8712,-12.62,7.956e-04,,IOBS,bK25D06N,2099-02-27.48,0
(2025 DN6),2025 DN6,7.721e-06,0.7543,-7.93,7.980e-04,,IOBS,bK25D06N,2098-02-27.58,0
(2025 DN6),2025 DN6,2.748e-07,0.9758,-9.38,7.978e-04,,IOBS,bK25D06N,2098-02-27.38,0
(2025 DN6),2025 DN6,4.491e-09,0.4502,-11.17,7.974e-04,,IOBS,bK25D06N,2098-02-27.37,0
(2025 DN6),2025 DN6,3.978e-09,0.2405,-11.22,7.971e-04,,IOBS,bK25D06N,2098-02-27.17,0
(2025 DN6),2025 DN6,1.694e-07,0.3553,-9.58,7.979e-04,,IOBS,bK25D06N,2097-02-27.47,0
(2025 DN6),2025 DN6,1.275e-06,0.0646,-8.71,7.974e-04,,IOBS,bK25D06N,2097-02-27.35,0
(2025 DN6),2025 DN6,6.515e-08,0.2823,-10.00,7.981e-04,,IOBS,bK25D06N,2097-02-27.32,0
(2025 DN6),2025 DN6,4.442e-07,0.3580,-9.17,7.969e-04,,IOBS,bK25D06N,2097-02-27.26,0
(2025 DN6),2025 DN6,1.875e-09,0.4902,-11.54,7.988e-04,,IOBS,bK25D06N,2097-02-27.24,0
(2025 DN6),2025 DN6,6.150e-09,0.4522,-11.02,7.979e-04,,IOBS,bK25D06N,2097-02-27.20,0
(2025 DN6),2025 DN6,3.066e-08,0.5951,-10.33,7.969e-04,,IOBS,bK25D06N,2097-02-27.11,0
(2025 DN6),2025 DN6,8.763e-08,0.1436,-9.87,7.956e-04,,IOBS,bK25D06N,2096-02-28.10,0
(2025 DN6),2025 DN6,5.574e-07,1.0189,-9.06,7.976e-04,,IOBS,bK25D06N,2096-02-27.97,0
(2025 DN6),2025 DN6,1.882e-06,2.4156,-8.53,7.998e-04,,IOBS,bK25D06N,2096-02-27.93,0
(2025 DN6),2025 DN6,3.636e-09,0.2242,-11.25,7.970e-04,,IOBS,bK25D06N,2096-02-27.93,0
(2025 DN6),2025 DN6,1.042e-09,1.3329,-11.79,7.966e-04,,IOBS,bK25D06N,2096-02-27.89,0
(2025 DN6),2025 DN6,2.226e-06,0.4397,-8.46,7.980e-04,,IOBS,bK25D06N,2096-02-27.89,0
(2025 DN6),2025 DN6,7.364e-07,1.0086,-8.94,7.981e-04,,IOBS,bK25D06N,2096-02-27.83,0
(2025 DN6),2025 DN6,1.516e-07,1.0651,-9.62,7.964e-04,,IOBS,bK25D06N,2095-02-27.87,0
(2025 DN6),2025 DN6,4.726e-08,1.4759,-10.13,7.987e-04,,IOBS,bK25D06N,2095-02-27.79,0
(2025 DN6),2025 DN6,1.103e-08,0.7802,-10.76,7.988e-04,,IOBS,bK25D06N,2095-02-27.73,0
(2025 DN6),2025 DN6,5.055e-07,0.1800,-9.10,7.980e-04,,IOBS,bK25D06N,2095-02-27.73,0
(2025 DN6),2025 DN6,3.147e-06,0.3967,-8.30,7.979e-04,,IOBS,bK25D06N,2095-02-27.68,0
(2025 DN6),2025 DN6,9.726e-08,0.3722,-9.81,7.982e-04,,IOBS,bK25D06N,2095-02-27.64,0
(2025 DN6),2025 DN6,5.961e-06,0.6154,-8.02,7.991e-04,,IOBS,bK25D06N,2095-02-27.52,0
(2025 DN6),2025 DN6,2.062e-07,0.1304,-9.49,7.984e-04,,IOBS,bK25D06N,2095-02-27.44,0
(2025 DN6),2025 DN6,2.219e-08,0.4797,-10.45,7.962e-04,,IOBS,bK25D06N,2094-02-27.57,0
(2025 DN6),2025 DN6,2.174e-07,0.0281,-9.46,7.979e-04,,IOBS,bK25D06N,2094-02-27.54,0
(2025 DN6),2025 DN6,6.769e-08,0.0094,-9.96,7.980e-04,,IOBS,bK25D06N,2094-02-27.45,0
(2025 DN6),2025 DN6,4.603e-08,0.0432,-10.13,7.966e-04,,IOBS,bK25D06N,2094-02-27.35,0
(2025 DN6),2025 DN6,6.471e-10,0.4190,-11.98,7.975e-04,,IOBS,bK25D06N,2094-02-27.33,0
(2025 DN6),2025 DN6,2.796e-07,0.2856,-9.35,7.985e-04,,IOBS,bK25D06N,2094-02-27.33,0
(2025 DN6),2025 DN6,2.023e-07,0.1359,-9.49,7.977e-04,,IOBS,bK25D06N,2094-02-27.27,0
(2025 DN6),2025 DN6,2.016e-07,0.3306,-9.49,7.985e-04,,IOBS,bK25D06N,2094-02-27.25,0
(2025 DN6),2025 DN6,8.237e-08,0.2894,-9.88,7.977e-04,,IOBS,bK25D06N,2094-02-27.25,0
(2025 DN6),2025 DN6,1.217e-06,0.6804,-8.71,7.980e-04,,IOBS,bK25D06N,2094-02-27.24,0
(2025 DN6),2025 DN6,3.550e-08,0.3304,-10.24,7.985e-04,,IOBS,bK25D06N,2094-02-27.20,0
(2025 DN6),2025 DN6,1.757e-07,0.5780,-9.55,7.973e-04,,IOBS,bK25D06N,2094-02-27.17,0
(2025 DN6),2025 DN6,1.588e-07,0.5890,-9.59,7.974e-04,,IOBS,bK25D06N,2094-02-27.15,0
(2025 DN6),2025 DN6,2.018e-09,0.2909,-11.49,7.977e-04,,IOBS,bK25D06N,2094-02-27.10,0
(2025 DN6),2025 DN6,8.368e-10,0.2271,-11.87,7.972e-04,,IOBS,bK25D06N,2094-02-27.06,0
(2025 DN6),2025 DN6,2.214e-06,0.0641,-8.44,7.965e-04,,IOBS,bK25D06N,2093-02-27.26,0
(2025 DN6),2025 DN6,4.423e-09,0.0554,-11.14,7.962e-04,,IOBS,bK25D06N,2093-02-27.10,0
(2025 DN6),2025 DN6,1.602e-06,0.3143,-8.58,7.974e-04,,IOBS,bK25D06N,2093-02-27.08,0
(2025 DN6),2025 DN6,1.140e-06,0.2977,-8.73,7.969e-04,,IOBS,bK25D06N,2093-02-27.07,0
(2025 DN6),2025 DN6,5.567e-09,1.7122,-11.04,7.959e-04,,IOBS,bK25D06N,2093-02-27.05,0
(2025 DN6),2025 DN6,1.822e-07,0.0929,-9.53,7.967e-04,,IOBS,bK25D06N,2093-02-27.05,0
(2025 DN6),2025 DN6,4.064e-06,0.4228,-8.18,7.982e-04,,IOBS,bK25D06N,2093-02-27.04,0
(2025 DN6),2025 DN6,1.557e-08,0.8714,-10.60,7.977e-04,,IOBS,bK25D06N,2093-02-27.02,0
(2025 DN6),2025 DN6,2.099e-07,0.4202,-9.47,7.986e-04,,IOBS,bK25D06N,2093-02-27.02,0
(2025 DN6),2025 DN6,2.336e-06,0.4213,-8.42,7.982e-04,,IOBS,bK25D06N,2093-02-27.01,0
(2025 DN6),2025 DN6,1.757e-07,0.3260,-9.54,7.976e-04,,IOBS,bK25D06N,2093-02-27.01,0
(2025 DN6),2025 DN6,1.349e-07,0.1034,-9.66,7.967e-04,,IOBS,bK25D06N,2093-02-26.98,0
(2025 DN6),2025 DN6,1.110e-07,0.2994,-9.74,7.975e-04,,IOBS,bK25D06N,2093-02-26.97,0
(2025 DN6),2025 DN6,7.886e-08,1.2109,-9.89,7.980e-04,,IOBS,bK25D06N,2093-02-26.96,0
(2025 DN6),2025 DN6,3.857e-10,0.4285,-12.20,7.978e-04,,IOBS,bK25D06N,2093-02-26.95,0
(2025 DN6),2025 DN6,1.784e-08,0.3270,-10.54,7.970e-04,,IOBS,bK25D06N,2093-02-26.89,0
(2025 DN6),2025 DN6,4.248e-09,0.5718,-11.16,7.977e-04,,IOBS,bK25D06N,2093-02-26.82,0
(2025 CB8),2025 CB8,1.013e-08,0.9575,-10.53,2.257e-03,,IOBS,bK25C08B,2114-01-29.66,0
(2025 CB8),2025 CB8,6.993e-09,2.7268,-10.69,2.258e-03,,IOBS,bK25C08B,2114-01-29.57,0
(2025 CB8),2025 CB8,6.848e-07,0.7113,-8.72,2.118e-03,,IOBS,bK25C08B,2112-01-30.31,0
(2025 CB8),2025 CB8,2.694e-07,2.0447,-9.09,2.326e-03,,IOBS,bK25C08B,2112-01-30.20,0
(2025 CB8),2025 CB8,3.137e-06,0.9663,-8.03,2.238e-03,,IOBS,bK25C08B,2111-01-29.99,0
(2025 CB8),2025 CB8,3.703e-06,2.6410,-7.97,2.143e-03,,IOBS,bK25C08B,2110-01-29.71,0
(2025 CB8),2025 CB8,4.357e-08,6.0782,-9.95,1.826e-03,,IOBS,bK25C08B,2109-01-29.89,0
(2025 CB8),2025 CB8,7.383e-07,1.9032,-8.67,2.106e-03,,IOBS,bK25C08B,2109-01-29.52,0
